MAE,Sm,wFm,Em
0.23897728323936462,0.39920389416919055,0.2067624265815134,0.29272785664561535
0.9315996170043945,0.05492572147513789,0.20164154371380133,0.19136857428924686
0.07037282735109329,0.6897514258539907,0.6055020570792096,0.6839739406137132
0.8967654705047607,0.05568535125826329,0.07364742554857824,0.2398641362667979
0.6914607882499695,0.1771955274954388,0.24046207791847024,0.21571496924534356
0.5092574954032898,0.26621280831559585,0.3244125285460041,0.2795709372596253
0.19774770736694336,0.4067762276983734,0.10501301057629649,0.2616651184240705
0.029846927151083946,0.48879063498010755,0.02158485763815877,0.25121903492582753
0.10540573298931122,0.4633794640931046,0.15579033976131307,0.3056101083456144
0.2304983288049698,0.40442884997276,0.15013001139853985,0.27480690505945604
0.49607834219932556,0.2561566147329751,0.08358279590761349,0.25116671672380897
0.9808314442634583,0.013383427304726057,0.07202752391857896,0.22236931103759686
0.033762797713279724,0.5505839198204369,0.0979492127490062,0.3068949239195048
0.27936917543411255,0.3922564464244552,0.3544464648538641,0.3473163165625842
0.6345470547676086,0.1899506193801934,0.10139922288440503,0.24731930170473307
0.08577168732881546,0.4613766546223983,0.025086735087717485,0.25114853553855554
0.5774280428886414,0.22104747795058433,0.12864420547680927,0.25219619547026195
0.9587781429290771,0.027448280162708706,0.09643287084328248,0.2165956289877181
0.2149016112089157,0.4872438314724585,0.5147542520826326,0.449036956667734
0.8231302499771118,0.114257376469919,0.22468676927998732,0.16477522918059084
0.851269006729126,0.07866248489169032,0.07650620854874901,0.2457467985684696
0.2681918144226074,0.36959989965470724,0.09048044358198058,0.2615001134825904
0.6097726225852966,0.21156122195286647,0.1864690484177909,0.24454255902649508
0.3809967339038849,0.3577058428995091,0.27729270373630427,0.2976210055481261
0.44344353675842285,0.28217672663609383,0.073495027588299,0.25122998265222374
0.08301137387752533,0.7222492763448151,0.6676739256384546,0.6649641443380228
0.1288885623216629,0.45365132115073264,0.23971623688805535,0.3213130236896866
0.8702284097671509,0.06987547894821214,0.075445787104452,0.25036795656722816
0.7086472511291504,0.1502887810159269,0.05432938264283096,0.2466427258926224
0.9057362079620361,0.06003762465726626,0.1439706808478518,0.17533049359764674
0.32772162556648254,0.3557193879188498,0.3917488295299354,0.3490452825692576
0.3182956576347351,0.3460091511489782,0.06808221670004257,0.2517787287720139
0.4929846525192261,0.3240755031072389,0.3900064866185842,0.3032884748231298
0.024901743978261948,0.49092002123334866,0.07721144750207656,0.25253861608223227
0.045957934111356735,0.48607806543537385,0.042840101865296035,0.2595364230103241
0.6489067673683167,0.180421150297712,0.08690355464784506,0.25076895895601115
0.791447103023529,0.12190855512962474,0.1845469356871799,0.21024762039871367
0.8356257081031799,0.08842245893233851,0.08801297351419357,0.24404592586471652
0.41605547070503235,0.30895204962558076,0.15931735763795193,0.2686258137391816
0.3314796984195709,0.36614868317216176,0.23894063416767827,0.2983575229542059
0.29729610681533813,0.3579202128509317,0.1284676020862343,0.2645204374359029
0.09514697641134262,0.5406073670682875,0.5879629508998028,0.5815906559011387
0.5946466326713562,0.20786695680391998,0.07056434356743818,0.2505531868787072
